step,t,max_u
2731,1.28015625e+01,3.4689656420636167e-01
2732,1.28062500e+01,3.4689024560004517e-01
2733,1.28109375e+01,3.4689495667032638e-01
2734,1.28156250e+01,3.4689241380791219e-01
2735,1.28203125e+01,3.4689976713411641e-01
2736,1.28250000e+01,3.4689311548673801e-01
2737,1.28296875e+01,3.4689927081521671e-01
2738,1.28343750e+01,3.4689741304621102e-01
2739,1.28390625e+01,3.4690341254008844e-01
2740,1.28437500e+01,3.4688909522551126e-01
2741,1.28484375e+01,3.4690015638090599e-01
2742,1.28531250e+01,3.4689828098961006e-01
2743,1.28578125e+01,3.4690380994214715e-01
2744,1.28625000e+01,3.4688883404591414e-01
2745,1.28671875e+01,3.4690493738928452e-01
2746,1.28718750e+01,3.4689260603778205e-01
2747,1.28765625e+01,3.4689779947166377e-01
2748,1.28812500e+01,3.4689427286978214e-01
2749,1.28859375e+01,3.4689608209899636e-01
2750,1.28906250e+01,3.4689570108762502e-01
2751,1.28953125e+01,3.4689852512075148e-01
2752,1.29000000e+01,3.4688931413096874e-01
2753,1.29046875e+01,3.4689829634057812e-01
2754,1.29093750e+01,3.4688923465606319e-01
2755,1.29140625e+01,3.4689836165346705e-01
2756,1.29187500e+01,3.4689398191555304e-01
2757,1.29234375e+01,3.4689595541864005e-01
2758,1.29281250e+01,3.4689359818761140e-01
2759,1.29328125e+01,3.4690118721320667e-01
2760,1.29375000e+01,3.4689518279679704e-01
2761,1.29421875e+01,3.4689686607099857e-01
2762,1.29468750e+01,3.4689813861539293e-01
2763,1.29515625e+01,3.4689413086132898e-01
2764,1.29562500e+01,3.4689217971666114e-01
2765,1.29609375e+01,3.4689753301633275e-01
2766,1.29656250e+01,3.4690110411328512e-01
2767,1.29703125e+01,3.4689337312428431e-01
2768,1.29750000e+01,3.4690062437842090e-01
2769,1.29796875e+01,3.4689919483015075e-01
2770,1.29843750e+01,3.4690430879597950e-01
2771,1.29890625e+01,3.4689567954187395e-01
2772,1.29937500e+01,3.4689437982078347e-01
2773,1.29984375e+01,3.4689443298462241e-01
2774,1.30031250e+01,3.4689994438537569e-01
2775,1.30078125e+01,3.4689115992359787e-01
2776,1.30125000e+01,3.4689408635036756e-01
2777,1.30171875e+01,3.4689184877064738e-01
2778,1.30218750e+01,3.4689439277048789e-01
2779,1.30265625e+01,3.4689621650496288e-01
2780,1.30312500e+01,3.4689264169778228e-01
2781,1.30359375e+01,3.4689340524813289e-01
2782,1.30406250e+01,3.4689108009537162e-01
2783,1.30453125e+01,3.4689612409214066e-01
2784,1.30500000e+01,3.4688781170230404e-01
2785,1.30546875e+01,3.4689727613617866e-01
2786,1.30593750e+01,3.4688276630797354e-01
2787,1.30640625e+01,3.4689687040443634e-01
2788,1.30687500e+01,3.4689423596392399e-01
2789,1.30734375e+01,3.4689907359022631e-01
2790,1.30781250e+01,3.4690273397048088e-01
2791,1.30828125e+01,3.4690331017781595e-01
2792,1.30875000e+01,3.4690319934361319e-01
2793,1.30921875e+01,3.4689610603870547e-01
2794,1.30968750e+01,3.4689829147501927e-01
2795,1.31015625e+01,3.4689027617974533e-01
2796,1.31062500e+01,3.4689730045273703e-01
2797,1.31109375e+01,3.4689964160225045e-01
2798,1.31156250e+01,3.4690033247228036e-01
2799,1.31203125e+01,3.4690383552618281e-01
2800,1.31250000e+01,3.4690015189716411e-01
2801,1.31296875e+01,3.4690240579795478e-01
2802,1.31343750e+01,3.4689123954443746e-01
2803,1.31390625e+01,3.4690534854298299e-01
2804,1.31437500e+01,3.4688453213717213e-01
2805,1.31484375e+01,3.4689951364588073e-01
2806,1.31531250e+01,3.4688304465521563e-01
2807,1.31578125e+01,3.4690644024816930e-01
2808,1.31625000e+01,3.4688147824655818e-01
2809,1.31671875e+01,3.4690755057934719e-01
2810,1.31718750e+01,3.4688417996500204e-01
2811,1.31765625e+01,3.4689878139090180e-01
2812,1.31812500e+01,3.4688014224366792e-01
2813,1.31859375e+01,3.4689964414380436e-01
2814,1.31906250e+01,3.4687621015279452e-01
2815,1.31953125e+01,3.4689568162305556e-01
2816,1.32000000e+01,3.4687476188722838e-01
2817,1.32046875e+01,3.4689217733166589e-01
2818,1.32093750e+01,3.4688010922561097e-01
2819,1.32140625e+01,3.4689742835748288e-01
2820,1.32187500e+01,3.4687725774154898e-01
2821,1.32234375e+01,3.4689706617608235e-01
2822,1.32281250e+01,3.4688624351358099e-01
2823,1.32328125e+01,3.4689405988175798e-01
2824,1.32375000e+01,3.4687928012748548e-01
2825,1.32421875e+01,3.4689679684406793e-01
2826,1.32468750e+01,3.4689155762530366e-01
2827,1.32515625e+01,3.4690169079320543e-01
2828,1.32562500e+01,3.4689036925856653e-01
2829,1.32609375e+01,3.4689791729858116e-01
2830,1.32656250e+01,3.4687783711770143e-01
2831,1.32703125e+01,3.4690297919220764e-01
2832,1.32750000e+01,3.4687805164947028e-01
2833,1.32796875e+01,3.4690834759080486e-01
2834,1.32843750e+01,3.4687974068594063e-01
2835,1.32890625e+01,3.4690626602774810e-01
2836,1.32937500e+01,3.4687976745247590e-01
2837,1.32984375e+01,3.4690584313542849e-01
2838,1.33031250e+01,3.4688267492478986e-01
2839,1.33078125e+01,3.4690751260463948e-01
2840,1.33125000e+01,3.4688283153790145e-01
2841,1.33171875e+01,3.4690836518012874e-01
2842,1.33218750e+01,3.4687886811066443e-01
2843,1.33265625e+01,3.4690054127867831e-01
2844,1.33312500e+01,3.4688018046644453e-01
2845,1.33359375e+01,3.4690254637307744e-01
2846,1.33406250e+01,3.4688761927349632e-01
2847,1.33453125e+01,3.4689851378372633e-01
2848,1.33500000e+01,3.4687848632385282e-01
2849,1.33546875e+01,3.4689526023675521e-01
2850,1.33593750e+01,3.4688000847130623e-01
2851,1.33640625e+01,3.4689238716181764e-01
2852,1.33687500e+01,3.4688282521187230e-01
2853,1.33734375e+01,3.4690038533295187e-01
2854,1.33781250e+01,3.4688404227357533e-01
2855,1.33828125e+01,3.4689898885766918e-01
2856,1.33875000e+01,3.4688491667946830e-01
2857,1.33921875e+01,3.4690724660916994e-01
2858,1.33968750e+01,3.4688499109779497e-01
2859,1.34015625e+01,3.4690426022263354e-01
2860,1.34062500e+01,3.4687750477009943e-01
2861,1.34109375e+01,3.4689887029903294e-01
2862,1.34156250e+01,3.4688303970835399e-01
2863,1.34203125e+01,3.4688679171199599e-01
2864,1.34250000e+01,3.4687735391225316e-01
2865,1.34296875e+01,3.4689168169916057e-01
2866,1.34343750e+01,3.4688689415058482e-01
2867,1.34390625e+01,3.4690121006752378e-01
2868,1.34437500e+01,3.4688551850916244e-01
2869,1.34484375e+01,3.4690554945243879e-01
2870,1.34531250e+01,3.4688616329911781e-01
2871,1.34578125e+01,3.4690421941182092e-01
2872,1.34625000e+01,3.4688359566316268e-01
2873,1.34671875e+01,3.4690855529762393e-01
2874,1.34718750e+01,3.4688761046386063e-01
2875,1.34765625e+01,3.4690815745149722e-01
2876,1.34812500e+01,3.4688724652914443e-01
2877,1.34859375e+01,3.4690599172813008e-01
2878,1.34906250e+01,3.4689181602553359e-01
2879,1.34953125e+01,3.4691576363346821e-01
2880,1.35000000e+01,3.4688954930362603e-01
2881,1.35046875e+01,3.4691641463753076e-01
2882,1.35093750e+01,3.4688478648546034e-01
2883,1.35140625e+01,3.4691757843810034e-01
2884,1.35187500e+01,3.4688909527696693e-01
2885,1.35234375e+01,3.4691366938848761e-01
2886,1.35281250e+01,3.4688627629925795e-01
2887,1.35328125e+01,3.4691535945744639e-01
2888,1.35375000e+01,3.4688015550120466e-01
2889,1.35421875e+01,3.4691023171682361e-01
2890,1.35468750e+01,3.4687998079100218e-01
2891,1.35515625e+01,3.4690441534564137e-01
2892,1.35562500e+01,3.4688409762264383e-01
2893,1.35609375e+01,3.4691266888477246e-01
2894,1.35656250e+01,3.4688601340290542e-01
2895,1.35703125e+01,3.4691396338868602e-01
2896,1.35750000e+01,3.4688534944107358e-01
2897,1.35796875e+01,3.4691638485800302e-01
2898,1.35843750e+01,3.4688538409635650e-01
2899,1.35890625e+01,3.4691040446201088e-01
2900,1.35937500e+01,3.4688840591330761e-01
2901,1.35984375e+01,3.4690990991619225e-01
2902,1.36031250e+01,3.4688391803218266e-01
2903,1.36078125e+01,3.4690371724591768e-01
2904,1.36125000e+01,3.4688507084687314e-01
2905,1.36171875e+01,3.4690257533475766e-01
2906,1.36218750e+01,3.4688318920461192e-01
2907,1.36265625e+01,3.4690117667059051e-01
2908,1.36312500e+01,3.4688825470637147e-01
2909,1.36359375e+01,3.4689723532797306e-01
2910,1.36406250e+01,3.4687968844155870e-01
2911,1.36453125e+01,3.4688520619825813e-01
2912,1.36500000e+01,3.4688197848932678e-01
2913,1.36546875e+01,3.4688978905169549e-01
2914,1.36593750e+01,3.4688622337276864e-01
2915,1.36640625e+01,3.4689604760977238e-01
2916,1.36687500e+01,3.4688377154083055e-01
2917,1.36734375e+01,3.4688786062838423e-01
2918,1.36781250e+01,3.4688177656787711e-01
2919,1.36828125e+01,3.4689063719154900e-01
2920,1.36875000e+01,3.4688238618120532e-01
2921,1.36921875e+01,3.4688626677121259e-01
2922,1.36968750e+01,3.4688858102113551e-01
2923,1.37015625e+01,3.4689288882674346e-01
2924,1.37062500e+01,3.4688664114928752e-01
2925,1.37109375e+01,3.4688858708802545e-01
2926,1.37156250e+01,3.4689432145715832e-01
2927,1.37203125e+01,3.4688260177578434e-01
2928,1.37250000e+01,3.4689194716501981e-01
2929,1.37296875e+01,3.4688496701888299e-01
2930,1.37343750e+01,3.4689638281982127e-01
2931,1.37390625e+01,3.4689097876109098e-01
2932,1.37437500e+01,3.4689551245191608e-01
2933,1.37484375e+01,3.4689006397593986e-01
2934,1.37531250e+01,3.4690427276176988e-01
2935,1.37578125e+01,3.4690055772673067e-01
2936,1.37625000e+01,3.4690737334436911e-01
2937,1.37671875e+01,3.4689468784313771e-01
2938,1.37718750e+01,3.4690687197163950e-01
2939,1.37765625e+01,3.4689514672777383e-01
2940,1.37812500e+01,3.4690931484771231e-01
2941,1.37859375e+01,3.4689359749839582e-01
2942,1.37906250e+01,3.4690585217238845e-01
2943,1.37953125e+01,3.4689062425599976e-01
2944,1.38000000e+01,3.4690849358006975e-01
2945,1.38046875e+01,3.4689084659643810e-01
2946,1.38093750e+01,3.4690143497523307e-01
2947,1.38140625e+01,3.4689232137528125e-01
2948,1.38187500e+01,3.4690293626453483e-01
2949,1.38234375e+01,3.4689338019453636e-01
2950,1.38281250e+01,3.4689590268186726e-01
2951,1.38328125e+01,3.4689709036021626e-01
2952,1.38375000e+01,3.4689841293591778e-01
2953,1.38421875e+01,3.4690503465295081e-01
2954,1.38468750e+01,3.4689429077689760e-01
2955,1.38515625e+01,3.4690321153481785e-01
2956,1.38562500e+01,3.4690309471484965e-01
2957,1.38609375e+01,3.4690041687458639e-01
2958,1.38656250e+01,3.4689437531169870e-01
2959,1.38703125e+01,3.4689669374076204e-01
2960,1.38750000e+01,3.4690361985425117e-01
2961,1.38796875e+01,3.4689172712391730e-01
2962,1.38843750e+01,3.4689149170404593e-01
2963,1.38890625e+01,3.4688575689259221e-01
2964,1.38937500e+01,3.4689001041598799e-01
2965,1.38984375e+01,3.4688554853801851e-01
2966,1.39031250e+01,3.4689115633171830e-01
2967,1.39078125e+01,3.4688499475287204e-01
2968,1.39125000e+01,3.4689743429955244e-01
2969,1.39171875e+01,3.4688406826753521e-01
2970,1.39218750e+01,3.4689150917205314e-01
2971,1.39265625e+01,3.4688599733402448e-01
2972,1.39312500e+01,3.4689657842730776e-01
2973,1.39359375e+01,3.4688774787266419e-01
2974,1.39406250e+01,3.4689350924513906e-01
2975,1.39453125e+01,3.4688871555458578e-01
2976,1.39500000e+01,3.4690055441605150e-01
2977,1.39546875e+01,3.4689113755120526e-01
2978,1.39593750e+01,3.4690584304286703e-01
2979,1.39640625e+01,3.4688780685533133e-01
2980,1.39687500e+01,3.4690327952763778e-01
2981,1.39734375e+01,3.4688450403272553e-01
2982,1.39781250e+01,3.4689495552177557e-01
2983,1.39828125e+01,3.4688454217647796e-01
2984,1.39875000e+01,3.4689177947980765e-01
2985,1.39921875e+01,3.4688879267697559e-01
2986,1.39968750e+01,3.4688479014924684e-01
2987,1.40015625e+01,3.4688384483366158e-01
2988,1.40062500e+01,3.4688568777762263e-01
2989,1.40109375e+01,3.4687905651949769e-01
2990,1.40156250e+01,3.4689019316280850e-01
2991,1.40203125e+01,3.4687999472364134e-01
2992,1.40250000e+01,3.4687832653760881e-01
2993,1.40296875e+01,3.4688381474968150e-01
2994,1.40343750e+01,3.4688210048224999e-01
2995,1.40390625e+01,3.4687996811232519e-01
2996,1.40437500e+01,3.4688464223031251e-01
2997,1.40484375e+01,3.4688328169915617e-01
2998,1.40531250e+01,3.4688896737131769e-01
2999,1.40578125e+01,3.4687329398081490e-01
3000,1.40625000e+01,3.4688233037789507e-01
3001,1.40671875e+01,3.4688249720972297e-01
3002,1.40718750e+01,3.4688242358750115e-01
3003,1.40765625e+01,3.4687613072340479e-01
3004,1.40812500e+01,3.4688231981601747e-01
3005,1.40859375e+01,3.4688055614643487e-01
3006,1.40906250e+01,3.4687219726358332e-01
3007,1.40953125e+01,3.4687463878138142e-01
3008,1.41000000e+01,3.4688091178620073e-01
3009,1.41046875e+01,3.4688152568356095e-01
3010,1.41093750e+01,3.4688142527683202e-01
3011,1.41140625e+01,3.4688421499460098e-01
3012,1.41187500e+01,3.4687787703652284e-01
3013,1.41234375e+01,3.4688589672833037e-01
3014,1.41281250e+01,3.4688379449443030e-01
3015,1.41328125e+01,3.4688606289379681e-01
3016,1.41375000e+01,3.4687788158603006e-01
3017,1.41421875e+01,3.4689095316029545e-01
3018,1.41468750e+01,3.4688122054894999e-01
3019,1.41515625e+01,3.4688879874697787e-01
3020,1.41562500e+01,3.4688460047303843e-01
3021,1.41609375e+01,3.4690130166709232e-01
3022,1.41656250e+01,3.4689451227956286e-01
3023,1.41703125e+01,3.4689890924839717e-01
3024,1.41750000e+01,3.4689234844529926e-01
3025,1.41796875e+01,3.4689246560651993e-01
3026,1.41843750e+01,3.4689104563548989e-01
3027,1.41890625e+01,3.4688229347606520e-01
3028,1.41937500e+01,3.4689486202659731e-01
3029,1.41984375e+01,3.4688559635682376e-01
3030,1.42031250e+01,3.4688119281272828e-01
3031,1.42078125e+01,3.4689787310999332e-01
3032,1.42125000e+01,3.4688290977766051e-01
3033,1.42171875e+01,3.4689438839259018e-01
3034,1.42218750e+01,3.4688518333419194e-01
3035,1.42265625e+01,3.4689406494429714e-01
3036,1.42312500e+01,3.4688321229424041e-01
3037,1.42359375e+01,3.4689351391461937e-01
3038,1.42406250e+01,3.4689585981222493e-01
3039,1.42453125e+01,3.4689456908051119e-01
3040,1.42500000e+01,3.4689056448372962e-01
3041,1.42546875e+01,3.4690021759596096e-01
3042,1.42593750e+01,3.4688481912567137e-01
3043,1.42640625e+01,3.4689096363672783e-01
3044,1.42687500e+01,3.4688442072000675e-01
3045,1.42734375e+01,3.4688562823014496e-01
3046,1.42781250e+01,3.4688102445407287e-01
3047,1.42828125e+01,3.4688493755601019e-01
3048,1.42875000e+01,3.4687615002071626e-01
3049,1.42921875e+01,3.4688208901993989e-01
3050,1.42968750e+01,3.4687279979193225e-01
3051,1.43015625e+01,3.4688643527969304e-01
3052,1.43062500e+01,3.4689212102489686e-01
3053,1.43109375e+01,3.4688775041941772e-01
3054,1.43156250e+01,3.4688955355298945e-01
3055,1.43203125e+01,3.4688633072015185e-01
3056,1.43250000e+01,3.4689199969351547e-01
3057,1.43296875e+01,3.4688437723453086e-01
3058,1.43343750e+01,3.4689576390094568e-01
3059,1.43390625e+01,3.4689680190860850e-01
3060,1.43437500e+01,3.4689024276145336e-01
3061,1.43484375e+01,3.4690427505836274e-01
3062,1.43531250e+01,3.4689368254828945e-01
3063,1.43578125e+01,3.4690366232043268e-01
3064,1.43625000e+01,3.4688994783020188e-01
3065,1.43671875e+01,3.4690097701110895e-01
3066,1.43718750e+01,3.4689566757880136e-01
3067,1.43765625e+01,3.4688924057799958e-01
3068,1.43812500e+01,3.4689424925820983e-01
3069,1.43859375e+01,3.4688866839390020e-01
3070,1.43906250e+01,3.4689477506200178e-01
3071,1.43953125e+01,3.4688947926234626e-01
3072,1.44000000e+01,3.4689072042159519e-01
3073,1.44046875e+01,3.4688908358125048e-01
3074,1.44093750e+01,3.4688346507056783e-01
3075,1.44140625e+01,3.4688774655539367e-01
3076,1.44187500e+01,3.4687727233286808e-01
3077,1.44234375e+01,3.4688372777369580e-01
3078,1.44281250e+01,3.4688925002378873e-01
3079,1.44328125e+01,3.4688154094393286e-01
3080,1.44375000e+01,3.4688856192883472e-01
3081,1.44421875e+01,3.4687881531966019e-01
3082,1.44468750e+01,3.4687478479208855e-01
3083,1.44515625e+01,3.4688211363541777e-01
3084,1.44562500e+01,3.4688304401423847e-01
3085,1.44609375e+01,3.4688328910711003e-01
3086,1.44656250e+01,3.4688530860897560e-01
3087,1.44703125e+01,3.4687981211493302e-01
3088,1.44750000e+01,3.4688296956940790e-01
3089,1.44796875e+01,3.4688712051060100e-01
3090,1.44843750e+01,3.4688922921974030e-01
3091,1.44890625e+01,3.4690117366825018e-01
3092,1.44937500e+01,3.4689253993334640e-01
3093,1.44984375e+01,3.4690659513446914e-01
3094,1.45031250e+01,3.4689493828932250e-01
3095,1.45078125e+01,3.4688584771055020e-01
3096,1.45125000e+01,3.4690030611729256e-01
3097,1.45171875e+01,3.4688325445070289e-01
3098,1.45218750e+01,3.4689776310609061e-01
3099,1.45265625e+01,3.4689081617727224e-01
3100,1.45312500e+01,3.4690283930773569e-01
3101,1.45359375e+01,3.4688209728854963e-01
3102,1.45406250e+01,3.4691046803001441e-01
3103,1.45453125e+01,3.4688316647749196e-01
3104,1.45500000e+01,3.4691358999340155e-01
3105,1.45546875e+01,3.4688559166571792e-01
3106,1.45593750e+01,3.4689863752705186e-01
3107,1.45640625e+01,3.4688687340159791e-01
3108,1.45687500e+01,3.4690024381962575e-01
3109,1.45734375e+01,3.4688595201620098e-01
3110,1.45781250e+01,3.4690010466591154e-01
3111,1.45828125e+01,3.4688085315234174e-01
3112,1.45875000e+01,3.4690509446934442e-01
3113,1.45921875e+01,3.4688124843580065e-01
3114,1.45968750e+01,3.4689871613928452e-01
3115,1.46015625e+01,3.4688335112119195e-01
3116,1.46062500e+01,3.4689528130365993e-01
3117,1.46109375e+01,3.4688093787220464e-01
3118,1.46156250e+01,3.4689072561165674e-01
3119,1.46203125e+01,3.4687896371231292e-01
3120,1.46250000e+01,3.4689918868706476e-01
3121,1.46296875e+01,3.4688405472921990e-01
3122,1.46343750e+01,3.4689718112535639e-01
3123,1.46390625e+01,3.4687651316047224e-01
3124,1.46437500e+01,3.4689452078959215e-01
3125,1.46484375e+01,3.4688179047380691e-01
3126,1.46531250e+01,3.4689512940064110e-01
3127,1.46578125e+01,3.4687757400550745e-01
3128,1.46625000e+01,3.4688915623817795e-01
3129,1.46671875e+01,3.4688433987398098e-01
3130,1.46718750e+01,3.4690023733543696e-01
3131,1.46765625e+01,3.4689356113544301e-01
3132,1.46812500e+01,3.4690661960227570e-01
3133,1.46859375e+01,3.4688707928025192e-01
3134,1.46906250e+01,3.4690757520420168e-01
3135,1.46953125e+01,3.4689592681900439e-01
3136,1.47000000e+01,3.4690600720617298e-01
3137,1.47046875e+01,3.4690053875423704e-01
3138,1.47093750e+01,3.4690400953656086e-01
3139,1.47140625e+01,3.4689450547032935e-01
3140,1.47187500e+01,3.4689525480195638e-01
3141,1.47234375e+01,3.4689236642327936e-01
3142,1.47281250e+01,3.4689939749097631e-01
3143,1.47328125e+01,3.4688794433439263e-01
3144,1.47375000e+01,3.4690358780038999e-01
3145,1.47421875e+01,3.4688430629752698e-01
3146,1.47468750e+01,3.4690673344977463e-01
3147,1.47515625e+01,3.4689138277209131e-01
3148,1.47562500e+01,3.4690719911072493e-01
3149,1.47609375e+01,3.4688374593453614e-01
3150,1.47656250e+01,3.4690617556109027e-01
3151,1.47703125e+01,3.4688614234296422e-01
3152,1.47750000e+01,3.4689225426809028e-01
3153,1.47796875e+01,3.4688329580756955e-01
3154,1.47843750e+01,3.4688992671863061e-01
3155,1.47890625e+01,3.4688659258032029e-01
3156,1.47937500e+01,3.4689077340413232e-01
3157,1.47984375e+01,3.4688406665374150e-01
3158,1.48031250e+01,3.4689118826792692e-01
3159,1.48078125e+01,3.4688255623986941e-01
3160,1.48125000e+01,3.4689176331583249e-01
3161,1.48171875e+01,3.4688291129330218e-01
3162,1.48218750e+01,3.4689990109904090e-01
3163,1.48265625e+01,3.4688864591956420e-01
3164,1.48312500e+01,3.4690155295609898e-01
3165,1.48359375e+01,3.4688474134046321e-01
3166,1.48406250e+01,3.4690811934677668e-01
3167,1.48453125e+01,3.4688407115661141e-01
3168,1.48500000e+01,3.4690049021404123e-01
3169,1.48546875e+01,3.4688489839089787e-01
3170,1.48593750e+01,3.4690223215272353e-01
3171,1.48640625e+01,3.4689114812531169e-01
3172,1.48687500e+01,3.4689894044822067e-01
3173,1.48734375e+01,3.4689198411656341e-01
3174,1.48781250e+01,3.4689683373428931e-01
3175,1.48828125e+01,3.4688610083747939e-01
3176,1.48875000e+01,3.4689561818452369e-01
3177,1.48921875e+01,3.4688272823561367e-01
3178,1.48968750e+01,3.4689051724829140e-01
3179,1.49015625e+01,3.4688928019885296e-01
3180,1.49062500e+01,3.4689551269446955e-01
3181,1.49109375e+01,3.4688578027657274e-01
3182,1.49156250e+01,3.4689368853553643e-01
3183,1.49203125e+01,3.4689026489197911e-01
3184,1.49250000e+01,3.4689974524110817e-01
3185,1.49296875e+01,3.4689645928271989e-01
3186,1.49343750e+01,3.4690287314019286e-01
3187,1.49390625e+01,3.4689393335317381e-01
3188,1.49437500e+01,3.4689802372911638e-01
3189,1.49484375e+01,3.4689004432429510e-01
3190,1.49531250e+01,3.4690015466490887e-01
3191,1.49578125e+01,3.4688642818323429e-01
3192,1.49625000e+01,3.4690131183125239e-01
3193,1.49671875e+01,3.4688964295190089e-01
3194,1.49718750e+01,3.4690174678488389e-01
