demo-340-000092-x_displacement_step,demo-340-000091-x_displacement_step,demo-340-000090-x_displacement_step
0.3886353345723361,0.38200643766975584,0.3623860676955475
0.39502122383455673,0.38863449110787074,0.37007962343048617
0.40255738440615185,0.3967455200609853,0.37908956081783285
0.4115816948952975,0.40595124125013693,0.38846719838513954
0.4209213168486816,0.41603785123929193,0.3989934976428333
0.4310697834625803,0.4264968737867394,0.41052107571029306
0.44263549590497875,0.43808409412858906,0.42162775034974254
0.45453808034996146,0.4502332322789624,0.43344478712638757
0.4667337017170541,0.46237375670523817,0.44629070857692876
0.4791036498139525,0.4747976765328461,0.4587398650671559
0.4911482645832297,0.486927762153315,0.4710712081086308
0.5028429504149743,0.4986449953153842,0.48306524978675713
0.514069624184361,0.5098790017317867,0.4945105141803767
